Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[41]     1.7    0.10    0.00 71026978         Kit_TruthCofactor1 [41]
-----------------------------------------------
                             4094076             If_CutAreaDeref [42]
                0.01    0.00   30430/516463      If_ObjPerformMappingAnd [5]
                0.09    0.00  486033/516463      If_CutAreaDerefed [37]
[42]     1.7    0.10    0.00  516463+4094076 If_CutAreaDeref [42]
                             4094076             If_CutAreaDeref [42]
-----------------------------------------------
                0.08    0.00 3004141/3004141     Kit_SopFactorLF_rec <cycle 2> [32]
[43]     1.4    0.08    0.00 3004141         Kit_SopDivideByCube [43]
-----------------------------------------------
                0.02    0.00 13676807/54851867     Kit_TruthIsop_rec [17]
                0.05    0.00 41175060/54851867     Kit_TruthIsop5_rec [21]
[44]     1.3    0.07    0.00 54851867         Kit_TruthVarInSupport [44]
-----------------------------------------------
                0.06    0.00 71026978/71026978     Kit_TruthIsop5_rec [21]
[45]     1.1    0.06    0.00 71026978         Kit_TruthCofactor0 [45]
-----------------------------------------------
                0.06    0.00 2509212/2509212     If_ObjPerformMappingAnd [5]
[46]     1.1    0.06    0.00 2509212         If_CutFilter [46]
-----------------------------------------------
                0.04    0.00 3136574/3136574     Kit_SopDivisorZeroKernel_rec [28]
[47]     0.7    0.04    0.00 3136574         Kit_SopDivideByLiteralQuo [47]
-----------------------------------------------
                                                 <spontaneous>
[48]     0.7    0.04    0.00                 _init [48]
-----------------------------------------------
                0.03    0.00 3004141/3004141     Kit_SopBestLiteralCover [50]
[49]     0.5    0.03    0.00 3004141         Kit_SopBestLiteral [49]
-----------------------------------------------
                0.00    0.03 3004141/3004141     Kit_SopFactorLF_rec <cycle 2> [32]
[50]     0.5    0.00    0.03 3004141         Kit_SopBestLiteralCover [50]
                0.03    0.00 3004141/3004141     Kit_SopBestLiteral [49]
-----------------------------------------------
                0.03    0.00 2639821/2639821     If_ObjPerformMappingAnd [5]
[51]     0.5    0.03    0.00 2639821         If_CutMergeOrdered [51]
-----------------------------------------------
                0.01    0.02 2211242/2211242     If_ObjPerformMappingAnd [5]
[52]     0.5    0.01    0.02 2211242         If_CutSort [52]
                0.02    0.00 3337037/3337037     If_ManSortCompare [62]
-----------------------------------------------
                0.03    0.00 1831917/1831917     If_ObjPerformMappingAnd [5]
[53]     0.5    0.03    0.00 1831917         If_CutAreaFlow [53]
-----------------------------------------------
                             4099798             If_CutAreaRef [54]
                0.00    0.00   30430/516463      If_ObjPerformMappingAnd [5]
                0.03    0.00  486033/516463      If_CutAreaDerefed [37]
[54]     0.5    0.03    0.00  516463+4099798 If_CutAreaRef [54]
                             4099798             If_CutAreaRef [54]
-----------------------------------------------
                                                 <spontaneous>
[55]     0.4    0.03    0.00                 Kit_TruthCofactor0Count [55]
-----------------------------------------------
                                                 <spontaneous>
[56]     0.4    0.03    0.00                 Kit_TruthPermute [56]
-----------------------------------------------
                0.00    0.00    3580/37974       FxchCuda_SCHashTableInsert [18]
                0.01    0.01   34394/37974       Fxch_ManDivSingleCube [39]
[57]     0.4    0.01    0.01   37974         Fxch_DivAdd [57]
                0.01    0.00   37974/51252       Hsh_VecManAdd [73]
                0.00    0.00     783/5832        Vec_QueMoveDown [101]
                0.00    0.00   33637/33637       Fxch_ManComputeLevelDiv [175]
-----------------------------------------------
                                   1             Abc_NtkRenode <cycle 1> [374]
[58]     0.4    0.00    0.02       1         Abc_NtkIf <cycle 1> [58]
                0.00    0.02     467/467         Abc_NodeFromIf_rec [59]
                0.00    0.00       1/1           Abc_NtkStartFrom [126]
                0.00    0.00       1/1           Abc_NtkLogicMakeSimpleCos [129]
                0.00    0.00     467/148815      Abc_ObjAddFanin [99]
                0.00    0.00       1/2           Abc_NtkCreateNodeConst1 [135]
                0.00    0.00     467/187206      Extra_ProgressBarUpdate_int [145]
                0.00    0.00       1/1           Abc_NtkGetCiArrivalFloats [367]
                0.00    0.00       1/1           Abc_NtkGetCoRequiredFloats [368]
                0.00    0.00       1/1           If_ManCleanCutData [428]
                0.00    0.00       1/1           If_ManCleanNodeCopy [429]
                0.00    0.00       1/8           Extra_ProgressBarStop [286]
                0.00    0.00       1/1           If_ManStop [436]
                0.00    0.00       1/2           Abc_NtkCheck [306]
                0.00    0.00       1/76649       Abc_FrameReadFlag [160]
                                   1             Abc_NtkToIf <cycle 1> [118]
                                   1             If_ManPerformMapping <cycle 1> [431]
                                   1             Extra_ProgressBarStart <cycle 1> [285]
-----------------------------------------------
                               45318             Abc_NodeFromIf_rec [59]
                0.00    0.02     467/467         Abc_NtkIf <cycle 1> [58]
[59]     0.4    0.00    0.02     467+45318   Abc_NodeFromIf_rec [59]
                0.00    0.02   21111/21111       Kit_TruthToHop [72]
                0.00    0.00   45318/148815      Abc_ObjAddFanin [99]
                0.00    0.00   21111/53181       Abc_NtkCreateObj [107]
                0.00    0.00   21111/21111       If_CutRotatePins [125]
                0.00    0.00   21111/21111       Abc_ObjLevelNew [203]
                0.00    0.00   21111/21111       If_CutTruthW [205]
                               45318             Abc_NodeFromIf_rec [59]
-----------------------------------------------
                0.02    0.00 6742629/6742629     If_CutComputeTruth [38]
[60]     0.4    0.02    0.00 6742629         Abc_TtSwapVars [60]
-----------------------------------------------
                0.00    0.00  351189/3487763     Kit_SopFactor_rec <cycle 2> [23]
                0.02    0.00 3136574/3487763     Kit_SopDivisorZeroKernel_rec [28]
[61]     0.4    0.02    0.00 3487763         Kit_SopMakeCubeFree [61]
-----------------------------------------------
                0.02    0.00 3337037/3337037     If_CutSort [52]
[62]     0.4    0.02    0.00 3337037         If_ManSortCompare [62]
-----------------------------------------------
                0.02    0.00 2367154/2367154     If_ObjPerformMappingAnd [5]
[63]     0.4    0.02    0.00 2367154         If_CutDelay [63]
-----------------------------------------------
                0.00    0.00   21111/2281557     If_CutRotatePins [125]
                0.00    0.02 2260446/2281557     If_CutComputeTruth [38]
[64]     0.4    0.00    0.02 2281557         Vec_MemHashInsert [64]
                0.02    0.00 2281557/2281557     Vec_MemHashLookup [65]
-----------------------------------------------
                0.02    0.00 2281557/2281557     Vec_MemHashInsert [64]
[65]     0.4    0.02    0.00 2281557         Vec_MemHashLookup [65]
-----------------------------------------------
                0.02    0.00 2260446/2260446     Abc_NtkRenodeEvalAig [6]
[66]     0.4    0.02    0.00 2260446         If_CutTruthW [66]
-----------------------------------------------
                0.00    0.02       5/5           If_ManPerformMappingRound <cycle 1> [4]
[67]     0.4    0.00    0.02       5         If_ManComputeRequired [67]
                0.01    0.00   87085/87085       If_CutPropagateRequired [80]
                0.00    0.01       5/5           If_ManMarkMapping [83]
                0.00    0.00       5/5           If_ManDelayMax [294]
-----------------------------------------------
                0.00    0.00    2582/13278       FxchCuda_SCHashTableRemove [35]
                0.01    0.01   10696/13278       Fxch_ManDivSingleCube [39]
[68]     0.3    0.01    0.01   13278         Fxch_DivRemove [68]
                0.00    0.00    5049/5832        Vec_QueMoveDown [101]
                0.00    0.00   13278/51252       Hsh_VecManAdd [73]
-----------------------------------------------
                0.00    0.02       1/1           CmdCommandDispatch <cycle 1> [8]
[69]     0.3    0.00    0.02       1         Abc_CommandBdd [69]
                0.00    0.02       1/1           Abc_NtkToBdd [71]
                0.00    0.00       1/19          Abc_FrameReadNtk [274]
                0.00    0.00       1/133         Extra_UtilGetoptReset [264]
                0.00    0.00       1/137         Extra_UtilGetopt [262]
-----------------------------------------------
                0.00    0.02       1/1           Abc_NtkToBdd [71]
[70]     0.3    0.00    0.02       1         Abc_NtkAigToBdd [70]
                0.00    0.01       2/2           Cudd_Init [75]
                0.00    0.01   21576/21576       Extra_TransferPermute [96]
                0.00    0.00   21575/21575       Abc_ConvertAigToBdd_rec1 [115]
                0.00    0.00   64727/163870      Cudd_Ref [148]
                0.00    0.00   21576/256364      Cudd_RecursiveDeref [143]
                0.00    0.00   21575/21575       Abc_ConvertAigToBdd_rec2 [197]
                0.00    0.00   21575/24373       Cudd_Deref [183]
                0.00    0.00       8/8           Cudd_bddIthVar [284]
                0.00    0.00       1/1           Abc_NtkGetFaninMax [369]
                0.00    0.00       1/1           Cudd_AutodynEnable [393]
                0.00    0.00       1/2           Cudd_ReadOne [311]
                0.00    0.00       1/2           Extra_StopManager [320]
                0.00    0.00       1/1           Hop_ManStop [421]
-----------------------------------------------
                0.00    0.02       1/1           Abc_CommandBdd [69]
[71]     0.3    0.00    0.02       1         Abc_NtkToBdd [71]
                0.00    0.02       1/1           Abc_NtkAigToBdd [70]
-----------------------------------------------
                0.00    0.02   21111/21111       Abc_NodeFromIf_rec [59]
[72]     0.3    0.00    0.02   21111         Kit_TruthToHop [72]
                0.00    0.02   21111/2281557     Kit_TruthToGraph [7]
                0.00    0.00   21111/21111       Kit_GraphToHop [206]
                0.00    0.00   21111/2281557     Kit_GraphFree [140]
-----------------------------------------------
                0.00    0.00   13278/51252       Fxch_DivRemove [68]
                0.01    0.00   37974/51252       Fxch_DivAdd [57]
[73]     0.3    0.01    0.00   51252         Hsh_VecManAdd [73]
-----------------------------------------------
                                                 <spontaneous>
[74]     0.3    0.01    0.00                 Kit_TruthSupportSize [74]
-----------------------------------------------
                0.00    0.01       2/2           Abc_NtkAigToBdd [70]
[75]     0.2    0.00    0.01       2         Cudd_Init [75]
                0.01    0.00       2/2           cuddInitCache [84]
                0.00    0.00      16/80307       cuddUniqueInter [93]
                0.00    0.00       8/8           cuddUniqueConst [289]
                0.00    0.00       2/2           cuddInitTable [333]
                0.00    0.00       2/2           Extra_GetSoftDataLimit [317]
-----------------------------------------------
                0.00    0.00 3493381/11500903     Kit_GraphAddNodeOr [106]
                0.01    0.00 8007522/11500903     Kit_GraphAddNodeAnd [95]
[76]     0.2    0.01    0.00 11500903         Kit_GraphAppendNode [76]
-----------------------------------------------
                0.01    0.00 3134700/3134700     Kit_SopDivisor [25]
[77]     0.2    0.01    0.00 3134700         Kit_SopDup [77]
-----------------------------------------------
                0.00    0.00   28090/200065      If_ManSetupObj [117]
                0.00    0.00   53181/200065      Abc_ObjAlloc [108]
                0.01    0.00  118794/200065      Mem_StepEntryFetch [98]
[78]     0.2    0.01    0.00  200065         Mem_FixedEntryFetch [78]
-----------------------------------------------
                0.01    0.00  169728/169728      Dar_Truth4VarNPN [90]
[79]     0.2    0.01    0.00  169728         Dar_TruthPermute [79]
                0.00    0.00  169728/169728      Dar_TruthPermute_int [147]
-----------------------------------------------
                0.01    0.00   87085/87085       If_ManComputeRequired [67]
[80]     0.2    0.01    0.00   87085         If_CutPropagateRequired [80]
-----------------------------------------------
                0.00    0.00    4193/29614       cuddCacheLookup2 [116]
                0.01    0.00   25421/29614       cuddUniqueInter [93]
[81]     0.2    0.01    0.00   29614         cuddReclaim [81]
-----------------------------------------------
                              219044             If_ManMarkMapping_rec [82]
                0.01    0.00    2335/2335        If_ManMarkMapping [83]
[82]     0.2    0.01    0.00    2335+219044  If_ManMarkMapping_rec [82]
                              219044             If_ManMarkMapping_rec [82]
-----------------------------------------------
                0.00    0.01       5/5           If_ManComputeRequired [67]
[83]     0.2    0.00    0.01       5         If_ManMarkMapping [83]
                0.01    0.00    2335/2335        If_ManMarkMapping_rec [82]
-----------------------------------------------
                0.01    0.00       2/2           Cudd_Init [75]
[84]     0.2    0.01    0.00       2         cuddInitCache [84]
                0.00    0.00       2/22          cuddComputeFloorLog2 [272]
                0.00    0.00       2/2           Cudd_SetMinHit [312]
-----------------------------------------------
                                   1             Abc_FrameGetGlobalFrame <cycle 1> [278]
[85]     0.2    0.00    0.01       1         Abc_FrameInit <cycle 1> [85]
                0.00    0.01       1/1           Abc_Init [86]
                0.00    0.00       1/1           Cmd_Init [391]
                0.00    0.00       1/1           Io_Init [439]
                0.00    0.00       1/1           If_Init [424]
                0.00    0.00       1/1           Mio_Init [453]
                0.00    0.00       1/1           Map_Init [448]
                0.00    0.00       1/1           Libs_Init [444]
                0.00    0.00       1/1           Super_Init [466]
                0.00    0.00       1/1           Scl_Init [463]
                0.00    0.00       1/1           Load_Init [446]
                0.00    0.00       1/1           Wln_Init [472]
                0.00    0.00       1/1           Wlc_Init [470]
                0.00    0.00       1/1           Cba_Init [385]
                0.00    0.00       1/1           Bac_Init [383]
                0.00    0.00       1/1           Test_Init [468]
                0.00    0.00       1/1           Pla_Init [460]
                0.00    0.00       1/1           Glucose2_Init [415]
                0.00    0.00       1/1           Glucose_Init [417]
                                   1             Cmd_CommandExecute <cycle 1> [260]
-----------------------------------------------
                0.00    0.01       1/1           Abc_FrameInit <cycle 1> [85]
[86]     0.2    0.00    0.01       1         Abc_Init [86]
                0.00    0.01       1/1           Dar_LibStart [89]
                0.00    0.00     534/707         Cmd_CommandAdd [238]
-----------------------------------------------
                0.00    0.01       1/1           Dar_LibRead [88]
[87]     0.2    0.00    0.01       1         Dar_LibAlloc [87]
                0.00    0.01       1/1           Dar_Truth4VarNPN [90]
                0.00    0.00       1/2           Dar_Permutations [315]
-----------------------------------------------
                0.00    0.01       1/1           Dar_LibStart [89]
[88]     0.2    0.00    0.01       1         Dar_LibRead [88]
                0.00    0.01       1/1           Dar_LibAlloc [87]
                0.00    0.00   43906/43906       Dar_LibAddNode [173]
                0.00    0.00       1/1           Dar_LibReadNodes [397]
                0.00    0.00       1/1           Dar_LibReadPrios [399]
                0.00    0.00       1/1           Dar_LibReadOuts [398]
                0.00    0.00       1/1           Dar_LibSetup [400]
-----------------------------------------------
                0.00    0.01       1/1           Abc_Init [86]
[89]     0.2    0.00    0.01       1         Dar_LibStart [89]
                0.00    0.01       1/1           Dar_LibRead [88]
-----------------------------------------------
                0.00    0.01       1/1           Dar_LibAlloc [87]
[90]     0.2    0.00    0.01       1         Dar_Truth4VarNPN [90]
                0.01    0.00  169728/169728      Dar_TruthPermute [79]
                0.00    0.00    7072/7072        Dar_TruthPolarize [214]
                0.00    0.00       1/2           Dar_Permutations [315]
-----------------------------------------------
                0.01    0.00       1/1           Fxch_FastExtract [11]
[91]     0.2    0.01    0.00       1         Fxch_ManMapLiteralsIntoCubes [91]
-----------------------------------------------
                                   1             Io_ReadNetlist <cycle 1> [442]
[92]     0.2    0.00    0.01       1         Io_ReadAiger <cycle 1> [92]
                0.00    0.01   26677/26677       Abc_AigAnd [94]
                0.00    0.00    1878/53181       Abc_NtkCreateObj [107]
                0.00    0.00    1399/148815      Abc_ObjAddFanin [99]
                0.00    0.00       1/2           Abc_NtkAlloc [136]
                0.00    0.00   26677/187206      Extra_ProgressBarUpdate_int [145]
                0.00    0.00    1878/4220        Abc_ObjAssignName [217]
                0.00    0.00    1878/10788       Abc_ObjName [211]
                0.00    0.00       2/1702        Extra_UtilStrsav [224]
                0.00    0.00       1/1           Extra_FileSize [403]
                0.00    0.00       1/1           Extra_FileNameGeneric [402]
                0.00    0.00       1/8           Extra_ProgressBarStop [286]
                0.00    0.00       1/1           Abc_AigCleanup [336]
                0.00    0.00       1/1           Abc_NtkCheckRead [360]
                0.00    0.00       1/53356       Abc_AigConst1 [165]
                                   1             Extra_ProgressBarStart <cycle 1> [285]
-----------------------------------------------
                0.00    0.00       7/80307       cuddBddXorRecur [134]
                0.00    0.00      16/80307       Cudd_Init [75]
                0.00    0.00     467/80307       cuddZddIsop [124]
                0.00    0.00     900/80307       extraBddCountCubes [120]
                0.00    0.00    2560/80307       cuddBddIteRecur [113]
                0.00    0.00   27994/80307       cuddBddAndRecur [105]
                0.00    0.01   48363/80307       extraTransferPermuteRecur [97]
[93]     0.2    0.00    0.01   80307         cuddUniqueInter [93]
                0.01    0.00   25421/29614       cuddReclaim [81]
                0.00    0.00    1351/1797        cuddAllocNode [223]
-----------------------------------------------
                0.00    0.01   26677/26677       Io_ReadAiger <cycle 1> [92]
[94]     0.2    0.00    0.01   26677         Abc_AigAnd [94]
                0.01    0.00   26677/26677       Abc_NodeIsExorType [100]
                0.00    0.00   53354/148815      Abc_ObjAddFanin [99]
                0.00    0.00   26677/53181       Abc_NtkCreateObj [107]
                0.00    0.00   46692/80756       Abc_HashKey2 [157]
                0.00    0.00   26677/53354       Abc_AigAndLookup [166]
-----------------------------------------------
                0.00    0.00  130559/8007522     Kit_SopFactor_rec <cycle 2> [23]
                0.00    0.00 3004141/8007522     Kit_SopFactorLF_rec <cycle 2> [32]
                0.00    0.00 4872822/8007522     Kit_SopFactorTrivialCube_rec [33]
[95]     0.1    0.00    0.01 8007522         Kit_GraphAddNodeAnd [95]
                0.01    0.00 8007522/11500903     Kit_GraphAppendNode [76]
-----------------------------------------------
                0.00    0.01   21576/21576       Abc_NtkAigToBdd [70]
[96]     0.1    0.00    0.01   21576         Extra_TransferPermute [96]
                0.00    0.01   21576/21576       extraTransferPermuteRecur [97]
                0.00    0.00   69939/70775       st__gen [163]
                0.00    0.00   48363/256364      Cudd_RecursiveDeref [143]
                0.00    0.00   21576/21579       st__free_gen [193]
                0.00    0.00   21576/21580       st__free_table [190]
                0.00    0.00   21576/21580       st__init_table [191]
                0.00    0.00   21576/21579       st__init_gen [194]
-----------------------------------------------
                               96726             extraTransferPermuteRecur [97]
                0.00    0.01   21576/21576       Extra_TransferPermute [96]
[97]     0.1    0.00    0.01   21576+96726   extraTransferPermuteRecur [97]
                0.00    0.01   48363/80307       cuddUniqueInter [93]
                0.00    0.00   48363/48363       cuddBddIteRecur [113]
                0.00    0.00   96726/256364      Cudd_RecursiveDeref [143]
                0.00    0.00   51081/128129      st__lookup [153]
                0.00    0.00   48363/49263       st__add_direct [168]
                               96726             extraTransferPermuteRecur [97]
-----------------------------------------------
                0.00    0.00     465/118794      Abc_ObjPatchFanin [133]
                0.00    0.01  118329/118794      Abc_ObjAddFanin [99]
[98]     0.1    0.00    0.01  118794         Mem_StepEntryFetch [98]
                0.01    0.00  118794/200065      Mem_FixedEntryFetch [78]
-----------------------------------------------
                0.00    0.00     464/148815      Abc_NtkCreateNodeBuf [131]
                0.00    0.00     467/148815      Abc_NtkIf <cycle 1> [58]
                0.00    0.00     932/148815      Abc_NtkDupBox [127]
                0.00    0.00    1399/148815      Io_ReadAiger <cycle 1> [92]
                0.00    0.00   45318/148815      Abc_NodeFromIf_rec [59]
                0.00    0.00   46881/148815      Abc_NtkFxInsert [109]
                0.00    0.00   53354/148815      Abc_AigAnd [94]
[99]     0.1    0.00    0.01  148815         Abc_ObjAddFanin [99]
                0.00    0.01  118329/118794      Mem_StepEntryFetch [98]
                0.00    0.00   13395/13395       Mem_StepEntryRecycle [210]
-----------------------------------------------
                0.01    0.00   26677/26677       Abc_AigAnd [94]
[100]    0.1    0.01    0.00   26677         Abc_NodeIsExorType [100]
-----------------------------------------------
                0.00    0.00     783/5832        Fxch_DivAdd [57]
                0.00    0.00    5049/5832        Fxch_DivRemove [68]
[101]    0.1    0.01    0.00    5832         Vec_QueMoveDown [101]
-----------------------------------------------
                                                 <spontaneous>
[102]    0.1    0.01    0.00                 Abc_VecObjPushUniqueOrderByLevel [102]
-----------------------------------------------
                                                 <spontaneous>
[103]    0.1    0.01    0.00                 If_CutAverageRefs [103]
-----------------------------------------------
                                                 <spontaneous>
[104]    0.1    0.01    0.00                 Kit_DsdNpn4ClassNames [104]
-----------------------------------------------
                               57822             cuddBddAndRecur [105]
                0.00    0.00    4670/64193       cuddZddIsop [124]
                0.00    0.00    9908/64193       extraBddCountCubes [120]
                0.00    0.00   22594/64193       cuddBddIteRecur [113]
                0.00    0.00   27021/64193       Cudd_bddAnd [114]
[105]    0.1    0.00    0.00   64193+57822   cuddBddAndRecur [105]
                0.00    0.00   27994/80307       cuddUniqueInter [93]
                0.00    0.00   32153/99578       cuddCacheLookup2 [116]
                0.00    0.00   27320/29634       cuddCacheInsert2 [178]
                               57822             cuddBddAndRecur [105]
-----------------------------------------------
                0.00    0.00   22496/3493381     Kit_SopFactor_rec <cycle 2> [23]
                0.00    0.00  881559/3493381     Kit_SopFactorLF_rec <cycle 2> [32]
                0.00    0.00 2589326/3493381     Kit_SopFactorTrivial_rec [36]
[106]    0.1    0.00    0.00 3493381         Kit_GraphAddNodeOr [106]
                0.00    0.00 3493381/11500903     Kit_GraphAppendNode [76]
-----------------------------------------------
                0.00    0.00       1/53181       Abc_AigAlloc [137]
                0.00    0.00       2/53181       Abc_NtkCreateNodeConst1 [135]
                0.00    0.00     464/53181       Abc_NtkCreateNodeBuf [131]
                0.00    0.00    1170/53181       Abc_NtkFxInsert [109]
                0.00    0.00    1878/53181       Abc_NtkDupObj [128]
                0.00    0.00    1878/53181       Io_ReadAiger <cycle 1> [92]
                0.00    0.00   21111/53181       Abc_NodeFromIf_rec [59]
                0.00    0.00   26677/53181       Abc_AigAnd [94]
[107]    0.0    0.00    0.00   53181         Abc_NtkCreateObj [107]
                0.00    0.00   53181/53181       Abc_ObjAlloc [108]
-----------------------------------------------
                0.00    0.00   53181/53181       Abc_NtkCreateObj [107]
[108]    0.0    0.00    0.00   53181         Abc_ObjAlloc [108]
                0.00    0.00   53181/200065      Mem_FixedEntryFetch [78]
-----------------------------------------------
                0.00    0.00       1/1           Abc_NtkFxchPerform [10]
[109]    0.0    0.00    0.00       1         Abc_NtkFxInsert [109]
                0.00    0.00   46881/148815      Abc_ObjAddFanin [99]
                0.00    0.00    1170/53181       Abc_NtkCreateObj [107]
                0.00    0.00   22746/22746       Abc_SopStart [189]
                0.00    0.00   22746/22746       Abc_ObjRemoveFanins [187]
                0.00    0.00   21576/21576       Abc_SopIsComplement [196]
                0.00    0.00     219/219         Abc_SopComplement [257]
-----------------------------------------------
                0.00    0.00       1/1           CmdCommandDispatch <cycle 1> [8]
[110]    0.0    0.00    0.00       1         Abc_CommandSop [110]
                0.00    0.00       1/1           Abc_NtkToSop [112]
                0.00    0.00       1/19          Abc_FrameReadNtk [274]
                0.00    0.00       1/133         Extra_UtilGetoptReset [264]
                0.00    0.00       1/137         Extra_UtilGetopt [262]
-----------------------------------------------
                0.00    0.00       1/1           Abc_NtkToSop [112]
[111]    0.0    0.00    0.00       1         Abc_NtkBddToSop [111]
                0.00    0.00       1/1           Extra_bddCountCubes [121]
                0.00    0.00   21576/21576       Abc_ConvertBddToSop [122]
                0.00    0.00   64728/129456      Abc_SopGetVarNum [152]
                0.00    0.00   21576/256364      Cudd_RecursiveDeref [143]
                0.00    0.00       1/1           Cudd_ReorderingStatus [394]
                0.00    0.00       1/1           Cudd_zddVarsFromBddVars [395]
                0.00    0.00       1/1           Abc_NtkSortSops [375]
                0.00    0.00       1/1           Mem_FlexStart [450]
                0.00    0.00       1/2           Extra_StopManager [320]
-----------------------------------------------
                0.00    0.00       1/1           Abc_CommandSop [110]
[112]    0.0    0.00    0.00       1         Abc_NtkToSop [112]
                0.00    0.00       1/1           Abc_NtkBddToSop [111]
-----------------------------------------------
                0.00    0.00   48363/48363       extraTransferPermuteRecur [97]
[113]    0.0    0.00    0.00   48363         cuddBddIteRecur [113]
                0.00    0.00   22594/64193       cuddBddAndRecur [105]
                0.00    0.00    2560/80307       cuddUniqueInter [93]
                0.00    0.00     896/896         cuddBddXorRecur [134]
-----------------------------------------------
                0.00    0.00   27021/27021       Abc_ConvertAigToBdd_rec1 [115]
[114]    0.0    0.00    0.00   27021         Cudd_bddAnd [114]
                0.00    0.00   27021/64193       cuddBddAndRecur [105]
-----------------------------------------------
                               54042             Abc_ConvertAigToBdd_rec1 [115]
                0.00    0.00   21575/21575       Abc_NtkAigToBdd [70]
[115]    0.0    0.00    0.00   21575+54042   Abc_ConvertAigToBdd_rec1 [115]
                0.00    0.00   27021/27021       Cudd_bddAnd [114]
                0.00    0.00   27021/163870      Cudd_Ref [148]
                               54042             Abc_ConvertAigToBdd_rec1 [115]
-----------------------------------------------
                0.00    0.00     896/99578       cuddBddXorRecur [134]
                0.00    0.00   22112/99578       cuddZddIsop [124]
                0.00    0.00   32153/99578       cuddBddAndRecur [105]
                0.00    0.00   44417/99578       extraBddCountCubes [120]
[116]    0.0    0.00    0.00   99578         cuddCacheLookup2 [116]
                0.00    0.00    4193/29614       cuddReclaim [81]
-----------------------------------------------
                0.00    0.00       1/28090       If_ManStart [138]
                0.00    0.00     467/28090       If_ManCreateCo [132]
                0.00    0.00     945/28090       If_ManCreateCi [130]
                0.00    0.00   26677/28090       If_ManCreateAnd [119]
[117]    0.0    0.00    0.00   28090         If_ManSetupObj [117]
                0.00    0.00   28090/200065      Mem_FixedEntryFetch [78]
-----------------------------------------------
                                   1             Abc_NtkIf <cycle 1> [58]
[118]    0.0    0.00    0.00       1         Abc_NtkToIf <cycle 1> [118]
                0.00    0.00   26677/26677       If_ManCreateAnd [119]
                0.00    0.00     945/945         If_ManCreateCi [130]
                0.00    0.00     467/467         If_ManCreateCo [132]
                0.00    0.00       1/1           If_ManStart [138]
                0.00    0.00   26677/187206      Extra_ProgressBarUpdate_int [145]
                0.00    0.00       1/53356       Abc_AigConst1 [165]
                0.00    0.00       1/5           Abc_NtkCleanCopy [293]
                0.00    0.00       1/1           Abc_AigDfs [337]
                0.00    0.00       1/8           Extra_ProgressBarStop [286]
                                   1             Extra_ProgressBarStart <cycle 1> [285]
-----------------------------------------------
                0.00    0.00   26677/26677       Abc_NtkToIf <cycle 1> [118]
[119]    0.0    0.00    0.00   26677         If_ManCreateAnd [119]
                0.00    0.00   26677/28090       If_ManSetupObj [117]
-----------------------------------------------
                                3155             extraBddCountCubes [120]
                0.00    0.00   43152/43152       Extra_bddCountCubes [121]
[120]    0.0    0.00    0.00   43152+3155    extraBddCountCubes [120]
                0.00    0.00   44417/99578       cuddCacheLookup2 [116]
                0.00    0.00    9908/64193       cuddBddAndRecur [105]
                0.00    0.00     900/80307       cuddUniqueInter [93]
                0.00    0.00   43365/43365       st__lookup_int [174]
                0.00    0.00   13811/163870      Cudd_Ref [148]
                0.00    0.00   12995/256364      Cudd_RecursiveDeref [143]
                0.00    0.00     900/29634       cuddCacheInsert2 [178]
                0.00    0.00     900/49263       st__add_direct [168]
                0.00    0.00     816/24373       Cudd_Deref [183]
                                3155             extraBddCountCubes [120]
-----------------------------------------------
                0.00    0.00       1/1           Abc_NtkBddToSop [111]
[121]    0.0    0.00    0.00       1         Extra_bddCountCubes [121]
                0.00    0.00   43152/43152       extraBddCountCubes [120]
                0.00    0.00       1/21580       st__init_table [191]
                0.00    0.00       1/21580       st__free_table [190]
-----------------------------------------------
                0.00    0.00   21576/21576       Abc_NtkBddToSop [111]
[122]    0.0    0.00    0.00   21576         Abc_ConvertBddToSop [122]
                0.00    0.00   21575/21575       Cudd_zddIsop [123]
                0.00    0.00   43150/163870      Cudd_Ref [148]
                0.00    0.00   21576/44322       Mem_FlexEntryFetch [172]
                0.00    0.00   21575/21575       Abc_CountZddCubes [200]
                0.00    0.00   21575/21575       Abc_ConvertZddToSop [198]
                0.00    0.00   21575/30846       Cudd_RecursiveDerefZdd [177]
                0.00    0.00   21575/256364      Cudd_RecursiveDeref [143]
                0.00    0.00       1/2           Cudd_ReadOne [311]
-----------------------------------------------
                0.00    0.00   21575/21575       Abc_ConvertBddToSop [122]
[123]    0.0    0.00    0.00   21575         Cudd_zddIsop [123]
                0.00    0.00   21575/21575       cuddZddIsop [124]
-----------------------------------------------
                                1401             cuddZddIsop [124]
                0.00    0.00   21575/21575       Cudd_zddIsop [123]
[124]    0.0    0.00    0.00   21575+1401    cuddZddIsop [124]
                0.00    0.00   22112/99578       cuddCacheLookup2 [116]
                0.00    0.00    4670/64193       cuddBddAndRecur [105]
                0.00    0.00     467/80307       cuddUniqueInter [93]
                0.00    0.00   22106/23912       cuddCacheLookup2Zdd [184]
                0.00    0.00    8873/163870      Cudd_Ref [148]
                0.00    0.00    6532/256364      Cudd_RecursiveDeref [143]
                0.00    0.00    1868/30846       Cudd_RecursiveDerefZdd [177]
                0.00    0.00     934/29634       cuddCacheInsert2 [178]
