Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00     926/29613       cuddCacheInsert2 [156]
                0.00    0.00     926/24360       Cudd_Deref [163]
                0.00    0.00     463/80298       cuddUniqueInter [131]
                0.00    0.00     422/422         cuddZddGetNodeIVO [235]
                                1389             cuddZddIsop [187]
-----------------------------------------------
                               45318             Abc_NtkLevel_rec [188]
                0.00    0.00   21112/21112       Abc_NtkLevel [360]
[188]    0.0    0.00    0.00   21112+45318   Abc_NtkLevel_rec [188]
                0.00    0.00   62341/187161      Abc_NodeIsTravIdCurrent [118]
                0.00    0.00   21112/119734      Abc_NodeSetTravIdCurrent [125]
                               45318             Abc_NtkLevel_rec [188]
-----------------------------------------------
                0.00    0.00   21111/21111       Abc_NodeFromIf_rec [63]
[189]    0.0    0.00    0.00   21111         Abc_ObjLevelNew [189]
-----------------------------------------------
                0.00    0.00   21111/21111       If_CutRotatePins [98]
[190]    0.0    0.00    0.00   21111         If_CutTruthPermute [190]
-----------------------------------------------
                0.00    0.00   21111/21111       Abc_NodeFromIf_rec [63]
[191]    0.0    0.00    0.00   21111         If_CutTruthW [191]
-----------------------------------------------
                0.00    0.00   21111/21111       Kit_TruthToHop [64]
[192]    0.0    0.00    0.00   21111         Kit_GraphToHop [192]
                0.00    0.00   45318/45782       Hop_IthVar [147]
                0.00    0.00   21111/21111       Kit_GraphToHopInternal [193]
-----------------------------------------------
                0.00    0.00   21111/21111       Kit_GraphToHop [192]
[193]    0.0    0.00    0.00   21111         Kit_GraphToHopInternal [193]
                0.00    0.00   27039/27039       Hop_And [159]
-----------------------------------------------
                0.00    0.00    7023/14655       Nm_ManTableLookupName [201]
                0.00    0.00    7632/14655       Nm_ManTableAdd [207]
[194]    0.0    0.00    0.00   14655         Nm_HashString [194]
-----------------------------------------------
                0.00    0.00       1/13396       Abc_ObjRecycle [367]
                0.00    0.00   13395/13396       Mem_StepEntryRecycle [196]
[195]    0.0    0.00    0.00   13396         Mem_FixedEntryRecycle [195]
-----------------------------------------------
                0.00    0.00   13395/13395       Abc_ObjAddFanin [89]
[196]    0.0    0.00    0.00   13395         Mem_StepEntryRecycle [196]
                0.00    0.00   13395/13396       Mem_FixedEntryRecycle [195]
-----------------------------------------------
                0.00    0.00    1395/10788       Abc_NtkLogicMakeSimpleCos [102]
                0.00    0.00    1401/10788       Abc_NtkCheckUniqueCoNames [287]
                0.00    0.00    1401/10788       Abc_NtkCheckUniqueCioNames [286]
                0.00    0.00    1878/10788       Abc_NtkDupObj [101]
                0.00    0.00    1878/10788       Io_ReadAiger <cycle 1> [71]
                0.00    0.00    2835/10788       Abc_NtkCheckUniqueCiNames [285]
[197]    0.0    0.00    0.00   10788         Abc_ObjName [197]
                0.00    0.00   10788/10788       Nm_ManCreateUniqueName [198]
-----------------------------------------------
                0.00    0.00   10788/10788       Abc_ObjName [197]
[198]    0.0    0.00    0.00   10788         Nm_ManCreateUniqueName [198]
                0.00    0.00   10788/23465       Nm_ManTableLookupId [165]
                0.00    0.00       1/7023        Nm_ManTableLookupName [201]
-----------------------------------------------
                0.00    0.00    3776/9118        Fxch_SCHashTableRemove [15]
                0.00    0.00    5342/9118        Fxch_SCHashTableInsert [10]
[199]    0.0    0.00    0.00    9118         Fxch_DivCreate [199]
-----------------------------------------------
                0.00    0.00    7072/7072        Dar_Truth4VarNPN [61]
[200]    0.0    0.00    0.00    7072         Dar_TruthPolarize [200]
-----------------------------------------------
                0.00    0.00       1/7023        Nm_ManCreateUniqueName [198]
                0.00    0.00    2802/7023        Nm_ManFindIdByName [209]
                0.00    0.00    4220/7023        Nm_ManTableAdd [207]
[201]    0.0    0.00    0.00    7023         Nm_ManTableLookupName [201]
                0.00    0.00    7023/14655       Nm_HashString [194]
-----------------------------------------------
                0.00    0.00     783/5832        Fxch_DivAdd [86]
                0.00    0.00    5049/5832        Fxch_DivRemove [93]
[202]    0.0    0.00    0.00    5832         Vec_QueMoveDown [202]
-----------------------------------------------
                0.00    0.00       1/4237        Abc_NtkDeleteObj [352]
                0.00    0.00    4236/4237        Abc_NtkDoCheck [288]
[203]    0.0    0.00    0.00    4237         Nm_ManFindNameById [203]
                0.00    0.00    4237/23465       Nm_ManTableLookupId [165]
-----------------------------------------------
                0.00    0.00     464/4220        Abc_NtkLogicMakeSimpleCos [102]
                0.00    0.00    1878/4220        Abc_NtkDupObj [101]
                0.00    0.00    1878/4220        Io_ReadAiger <cycle 1> [71]
[204]    0.0    0.00    0.00    4220         Abc_ObjAssignName [204]
                0.00    0.00    4220/4220        Nm_ManStoreIdName [206]
-----------------------------------------------
                0.00    0.00    4220/4220        Nm_ManStoreIdName [206]
[205]    0.0    0.00    0.00    4220         Extra_MmFlexEntryFetch [205]
-----------------------------------------------
                0.00    0.00    4220/4220        Abc_ObjAssignName [204]
[206]    0.0    0.00    0.00    4220         Nm_ManStoreIdName [206]
                0.00    0.00    4220/23465       Nm_ManTableLookupId [165]
                0.00    0.00    4220/4220        Extra_MmFlexEntryFetch [205]
                0.00    0.00    4220/4220        Nm_ManTableAdd [207]
-----------------------------------------------
                0.00    0.00    4220/4220        Nm_ManStoreIdName [206]
[207]    0.0    0.00    0.00    4220         Nm_ManTableAdd [207]
                0.00    0.00    7632/31097       Nm_HashNumber [153]
                0.00    0.00    7632/14655       Nm_HashString [194]
                0.00    0.00    4220/23465       Nm_ManTableLookupId [165]
                0.00    0.00    4220/7023        Nm_ManTableLookupName [201]
-----------------------------------------------
                0.00    0.00    3647/3647        Fxch_ManCreateCube [218]
[208]    0.0    0.00    0.00    3647         Vec_WecPushLevel [208]
-----------------------------------------------
                0.00    0.00    2802/2802        Nm_ManFindIdByNameTwoTypes [216]
[209]    0.0    0.00    0.00    2802         Nm_ManFindIdByName [209]
                0.00    0.00    2802/7023        Nm_ManTableLookupName [201]
-----------------------------------------------
                              219044             If_ManMarkMapping_rec [210]
                0.00    0.00    2335/2335        If_ManMarkMapping [284]
[210]    0.0    0.00    0.00    2335+219044  If_ManMarkMapping_rec [210]
                              219044             If_ManMarkMapping_rec [210]
-----------------------------------------------
                0.00    0.00      16/2149        cuddZddInitUniv [468]
                0.00    0.00     406/2149        cuddZddGetNode [227]
                0.00    0.00     422/2149        cuddZddGetNodeIVO [235]
                0.00    0.00     522/2149        cuddZddSubset1 [230]
                0.00    0.00     783/2149        cuddZddSubset0 [223]
[211]    0.0    0.00    0.00    2149         cuddUniqueInterZdd [211]
                0.00    0.00    1063/22782       cuddReclaimZdd [166]
                0.00    0.00     438/1797        cuddAllocNode [212]
-----------------------------------------------
                0.00    0.00       8/1797        cuddUniqueConst [277]
                0.00    0.00     438/1797        cuddUniqueInterZdd [211]
                0.00    0.00    1351/1797        cuddUniqueInter [131]
[212]    0.0    0.00    0.00    1797         cuddAllocNode [212]
-----------------------------------------------
                0.00    0.00       1/1729        Extra_FileNameGeneric [393]
                0.00    0.00       1/1729        Extra_UtilTildeExpand [395]
                0.00    0.00       2/1729        Abc_NtkStartFrom [99]
                0.00    0.00       2/1729        Io_ReadAiger <cycle 1> [71]
                0.00    0.00       5/1729        Extra_UtilFileSearch [310]
                0.00    0.00      28/1729        CmdCommandSetVariable [264]
                0.00    0.00      32/1729        Cmd_HistoryRead [380]
                0.00    0.00     244/1729        CmdCommandAliasAdd [256]
                0.00    0.00    1414/1729        Cmd_CommandAdd [226]
[213]    0.0    0.00    0.00    1729         Extra_UtilStrsav [213]
-----------------------------------------------
                                 145             cuddZddUnion [214]
                0.00    0.00     422/1466        cuddZddGetNodeIVO [235]
                0.00    0.00    1044/1466        cuddZddProduct [236]
[214]    0.0    0.00    0.00    1466+145     cuddZddUnion [214]
                0.00    0.00     146/23905       cuddCacheLookup2Zdd [164]
                0.00    0.00     145/29613       cuddCacheInsert2 [156]
                0.00    0.00     145/667         cuddZddGetNode [227]
                                 145             cuddZddUnion [214]
-----------------------------------------------
                               83604             Abc_NtkIsAcyclic_rec [215]
                0.00    0.00    1401/1401        Abc_NtkIsAcyclic [289]
[215]    0.0    0.00    0.00    1401+83604   Abc_NtkIsAcyclic_rec [215]
                0.00    0.00   70999/187161      Abc_NodeIsTravIdCurrent [118]
                0.00    0.00   70999/119734      Abc_NodeSetTravIdCurrent [125]
                               83604             Abc_NtkIsAcyclic_rec [215]
-----------------------------------------------
                0.00    0.00    1401/1401        Abc_NtkCheckUniqueCioNames [286]
[216]    0.0    0.00    0.00    1401         Nm_ManFindIdByNameTwoTypes [216]
                0.00    0.00    2802/2802        Nm_ManFindIdByName [209]
-----------------------------------------------
                0.00    0.00    1170/1170        Fxch_ManUpdate [14]
[217]    0.0    0.00    0.00    1170         Fxch_DivIsNotConstant1 [217]
-----------------------------------------------
                0.00    0.00    1170/1170        Fxch_ManUpdate [14]
[218]    0.0    0.00    0.00    1170         Fxch_ManCreateCube [218]
                0.00    0.00    3647/3647        Vec_WecPushLevel [208]
                0.00    0.00    2340/49253       Gia_ManRandom [144]
                0.00    0.00    1307/25459       Fxch_ManComputeLevelCube [162]
                0.00    0.00     137/137         Fxch_DivSepareteCubes [251]
-----------------------------------------------
                0.00    0.00     915/915         Fxch_ManExtractDivFromCubePairs [79]
[219]    0.0    0.00    0.00     915         Fxch_DivRemoveLits [219]
-----------------------------------------------
                                  14             cuddBddXorRecur [220]
                0.00    0.00     896/896         cuddBddIteRecur [145]
[220]    0.0    0.00    0.00     896+14      cuddBddXorRecur [220]
                0.00    0.00     896/99564       cuddCacheLookup2 [126]
                0.00    0.00       7/80298       cuddUniqueInter [131]
                0.00    0.00       7/29613       cuddCacheInsert2 [156]
                                  14             cuddBddXorRecur [220]
-----------------------------------------------
                0.00    0.00      14/833         CmdCommandSetVariable [264]
                0.00    0.00     112/833         CmdCommandAlias [255]
                0.00    0.00     707/833         Cmd_CommandAdd [226]
[221]    0.0    0.00    0.00     833         st__delete [221]
                0.00    0.00     833/79653       st__strhash [132]
-----------------------------------------------
                0.00    0.00      14/833         CmdCommandSetVariable [264]
                0.00    0.00     112/833         CmdCommandAliasAdd [256]
                0.00    0.00     707/833         Cmd_CommandAdd [226]
[222]    0.0    0.00    0.00     833         st__insert [222]
                0.00    0.00     838/79653       st__strhash [132]
                0.00    0.00       5/9           rehash [270]
-----------------------------------------------
                0.00    0.00     783/783         cuddZddGetCofactors3 [229]
[223]    0.0    0.00    0.00     783         cuddZddSubset0 [223]
                0.00    0.00     783/2149        cuddUniqueInterZdd [211]
                0.00    0.00     783/783         zdd_subset0_aux [224]
                0.00    0.00     783/30797       Cudd_RecursiveDerefZdd [154]
-----------------------------------------------
                0.00    0.00     783/783         cuddZddSubset0 [223]
[224]    0.0    0.00    0.00     783         zdd_subset0_aux [224]
                0.00    0.00     783/23905       cuddCacheLookup2Zdd [164]
                0.00    0.00      35/29613       cuddCacheInsert2 [156]
-----------------------------------------------
                0.00    0.00     707/707         Cmd_End [379]
[225]    0.0    0.00    0.00     707         CmdCommandFree [225]
-----------------------------------------------
                0.00    0.00       1/707         Glucose_Init [408]
                0.00    0.00       1/707         Glucose2_Init [406]
                0.00    0.00       1/707         Map_Init [439]
                0.00    0.00       2/707         Super_Init [457]
                0.00    0.00       5/707         Wln_Init [463]
                0.00    0.00       6/707         Pla_Init [451]
                0.00    0.00       6/707         If_Init [415]
                0.00    0.00       8/707         Bac_Init [374]
                0.00    0.00       9/707         Cba_Init [376]
                0.00    0.00       9/707         Mio_Init [444]
                0.00    0.00      21/707         Scl_Init [454]
                0.00    0.00      22/707         Wlc_Init [461]
                0.00    0.00      24/707         Cmd_Init [382]
                0.00    0.00      58/707         Io_Init [430]
                0.00    0.00     534/707         Abc_Init [57]
[226]    0.0    0.00    0.00     707         Cmd_CommandAdd [226]
                0.00    0.00    1414/1729        Extra_UtilStrsav [213]
                0.00    0.00     707/833         st__delete [221]
                0.00    0.00     707/833         st__insert [222]
-----------------------------------------------
                0.00    0.00     145/667         cuddZddUnion [214]
                0.00    0.00     522/667         cuddZddProduct [236]
[227]    0.0    0.00    0.00     667         cuddZddGetNode [227]
                0.00    0.00     406/2149        cuddUniqueInterZdd [211]
-----------------------------------------------
                0.00    0.00     595/595         If_ManSetupSetAll [426]
[228]    0.0    0.00    0.00     595         If_ManSetupSet [228]
-----------------------------------------------
                0.00    0.00     522/522         cuddZddProduct [236]
[229]    0.0    0.00    0.00     522         cuddZddGetCofactors3 [229]
                0.00    0.00    1305/163756      Cudd_Ref [119]
                0.00    0.00     783/783         cuddZddSubset0 [223]
                0.00    0.00     783/24360       Cudd_Deref [163]
                0.00    0.00     522/522         cuddZddSubset1 [230]
                0.00    0.00     522/30797       Cudd_RecursiveDerefZdd [154]
                0.00    0.00     261/261         cuddZddGetPosVarLevel [245]
                0.00    0.00     261/261         cuddZddGetNegVarLevel [244]
-----------------------------------------------
                0.00    0.00     522/522         cuddZddGetCofactors3 [229]
[230]    0.0    0.00    0.00     522         cuddZddSubset1 [230]
                0.00    0.00     522/2149        cuddUniqueInterZdd [211]
                0.00    0.00     522/522         zdd_subset1_aux [231]
                0.00    0.00     522/30797       Cudd_RecursiveDerefZdd [154]
-----------------------------------------------
                0.00    0.00     522/522         cuddZddSubset1 [230]
[231]    0.0    0.00    0.00     522         zdd_subset1_aux [231]
                0.00    0.00     522/23905       cuddCacheLookup2Zdd [164]
                0.00    0.00      28/29613       cuddCacheInsert2 [156]
-----------------------------------------------
                0.00    0.00       1/468         Abc_NodeIsConst0 [348]
                0.00    0.00     467/468         Abc_NtkLogicMakeSimpleCos [102]
[232]    0.0    0.00    0.00     468         Abc_NodeIsConst [232]
-----------------------------------------------
                               53354             Abc_AigDfs_rec [233]
                0.00    0.00     467/467         Abc_AigDfs [325]
[233]    0.0    0.00    0.00     467+53354   Abc_AigDfs_rec [233]
                0.00    0.00   53821/187161      Abc_NodeIsTravIdCurrent [118]
                0.00    0.00   27623/119734      Abc_NodeSetTravIdCurrent [125]
                               53354             Abc_AigDfs_rec [233]
-----------------------------------------------
                0.00    0.00     464/464         Abc_NtkLogicMakeSimpleCos [102]
[234]    0.0    0.00    0.00     464         Vec_PtrPush [234]
-----------------------------------------------
                0.00    0.00     422/422         cuddZddIsop [187]
[235]    0.0    0.00    0.00     422         cuddZddGetNodeIVO [235]
                0.00    0.00     844/30797       Cudd_RecursiveDerefZdd [154]
                0.00    0.00     422/2149        cuddUniqueInterZdd [211]
                0.00    0.00     422/422         cuddZddProduct [236]
                0.00    0.00     422/1466        cuddZddUnion [214]
-----------------------------------------------
                                1827             cuddZddProduct [236]
                0.00    0.00     422/422         cuddZddGetNodeIVO [235]
[236]    0.0    0.00    0.00     422+1827    cuddZddProduct [236]
                0.00    0.00    4959/163756      Cudd_Ref [119]
                0.00    0.00    4698/30797       Cudd_RecursiveDerefZdd [154]
                0.00    0.00    1044/1466        cuddZddUnion [214]
                0.00    0.00     522/522         cuddZddGetCofactors3 [229]
                0.00    0.00     522/667         cuddZddGetNode [227]
                0.00    0.00     347/23905       cuddCacheLookup2Zdd [164]
                0.00    0.00     261/29613       cuddCacheInsert2 [156]
                0.00    0.00     261/24360       Cudd_Deref [163]
                                1827             cuddZddProduct [236]
-----------------------------------------------
                0.00    0.00       8/341         Hop_ObjCreatePi [275]
                0.00    0.00     333/341         Hop_ObjCreate [239]
[237]    0.0    0.00    0.00     341         Hop_ManFetchMemory [237]
-----------------------------------------------
                0.00    0.00     333/333         Hop_ObjCreate [239]
[238]    0.0    0.00    0.00     333         Hop_ObjConnect [238]
                0.00    0.00     333/333         Hop_TableInsert [241]
-----------------------------------------------
                0.00    0.00     333/333         Hop_And [159]
[239]    0.0    0.00    0.00     333         Hop_ObjCreate [239]
                0.00    0.00     333/341         Hop_ManFetchMemory [237]
                0.00    0.00     333/333         Hop_ObjConnect [238]
-----------------------------------------------
                0.00    0.00     333/333         Hop_TableInsert [241]
[240]    0.0    0.00    0.00     333         Hop_TableFind [240]
                0.00    0.00     333/27502       Hop_Hash [157]
-----------------------------------------------
                0.00    0.00     333/333         Hop_ObjConnect [238]
[241]    0.0    0.00    0.00     333         Hop_TableInsert [241]
                0.00    0.00     333/27372       Hop_TableLookup [158]
                0.00    0.00     333/333         Hop_TableFind [240]
-----------------------------------------------
                0.00    0.00     112/269         CmdCommandAliasFree [257]
                0.00    0.00     157/269         Cmd_CommandExecute <cycle 1> [249]
[242]    0.0    0.00    0.00     269         CmdFreeArgv [242]
-----------------------------------------------
                0.00    0.00     264/264         CmdCommandDispatch <cycle 1> [4]
[243]    0.0    0.00    0.00     264         Extra_CpuTimeDouble [243]
-----------------------------------------------
                0.00    0.00     261/261         cuddZddGetCofactors3 [229]
[244]    0.0    0.00    0.00     261         cuddZddGetNegVarLevel [244]
-----------------------------------------------
                0.00    0.00     261/261         cuddZddGetCofactors3 [229]
[245]    0.0    0.00    0.00     261         cuddZddGetPosVarLevel [245]
-----------------------------------------------
                0.00    0.00     219/219         Abc_NtkFxInsert [94]
[246]    0.0    0.00    0.00     219         Abc_SopComplement [246]
-----------------------------------------------
                0.00    0.00       1/158         CmdApplyAlias [248]
                0.00    0.00     157/158         Cmd_CommandExecute <cycle 1> [249]
[247]    0.0    0.00    0.00     158         CmdSplitLine [247]
-----------------------------------------------
                0.00    0.00     157/157         Cmd_CommandExecute <cycle 1> [249]
[248]    0.0    0.00    0.00     157         CmdApplyAlias [248]
                0.00    0.00     133/128128      st__lookup [124]
                0.00    0.00       1/158         CmdSplitLine [247]
-----------------------------------------------
                                   1             Abc_FrameInit <cycle 1> [56]
                                 150             CmdCommandSource <cycle 1> [377]
                0.00   35.35       1/4           Abc_RealMain [2]
                0.00   35.35       1/4           Abc_UtilsSource [13]
[249]    0.0    0.00    0.00     153         Cmd_CommandExecute <cycle 1> [249]
                0.00    0.00     157/269         CmdFreeArgv [242]
                0.00    0.00     157/158         CmdSplitLine [247]
                0.00    0.00     157/157         CmdApplyAlias [248]
                0.00    0.00      15/15          Cmd_CommandHandleSpecial [263]
                0.00    0.00       3/3           Cmd_HistoryAddCommand [291]
                                 157             CmdCommandDispatch <cycle 1> [4]
-----------------------------------------------
                0.00    0.00     150/150         CmdCommandSource <cycle 1> [377]
[250]    0.0    0.00    0.00     150         CmdHistorySubstitution [250]
-----------------------------------------------
                0.00    0.00     137/137         Fxch_ManCreateCube [218]
[251]    0.0    0.00    0.00     137         Fxch_DivSepareteCubes [251]
-----------------------------------------------
                0.00    0.00       1/136         Abc_CommandBdd [82]
                0.00    0.00       1/136         Abc_CommandSop [328]
                0.00    0.00       1/136         Abc_CommandRenode <cycle 1> [327]
                0.00    0.00       1/136         IoCommandRead <cycle 1> [428]
                0.00    0.00       2/136         Abc_CommandFxch [5]
                0.00    0.00       2/136         CmdCommandSource <cycle 1> [377]
                0.00    0.00       2/136         Abc_RealMain [2]
                0.00    0.00      14/136         CmdCommandSetVariable [264]
                0.00    0.00     112/136         CmdCommandAlias [255]
[252]    0.0    0.00    0.00     136         Extra_UtilGetopt [252]
-----------------------------------------------
                0.00    0.00       1/133         Abc_CommandBdd [82]
                0.00    0.00       1/133         Abc_CommandSop [328]
                0.00    0.00       1/133         Abc_CommandFxch [5]
                0.00    0.00       1/133         Abc_CommandRenode <cycle 1> [327]
                0.00    0.00       1/133         CmdCommandSource <cycle 1> [377]
                0.00    0.00       1/133         IoCommandRead <cycle 1> [428]
                0.00    0.00       1/133         Abc_RealMain [2]
                0.00    0.00      14/133         CmdCommandSetVariable [264]
                0.00    0.00     112/133         CmdCommandAlias [255]
[253]    0.0    0.00    0.00     133         Extra_UtilGetoptReset [253]
-----------------------------------------------
                0.00    0.00     132/132         CmdCommandDispatch <cycle 1> [4]
[254]    0.0    0.00    0.00     132         cmdCheckShellEscape [254]
-----------------------------------------------
                0.00    0.00     112/112         CmdCommandDispatch <cycle 1> [4]
[255]    0.0    0.00    0.00     112         CmdCommandAlias [255]
                0.00    0.00     112/133         Extra_UtilGetoptReset [253]
                0.00    0.00     112/136         Extra_UtilGetopt [252]
                0.00    0.00     112/833         st__delete [221]
                0.00    0.00     112/112         CmdCommandAliasAdd [256]
-----------------------------------------------
                0.00    0.00     112/112         CmdCommandAlias [255]
[256]    0.0    0.00    0.00     112         CmdCommandAliasAdd [256]
                0.00    0.00     244/1729        Extra_UtilStrsav [213]
                0.00    0.00     112/833         st__insert [222]
-----------------------------------------------
                0.00    0.00     112/112         Cmd_End [379]
[257]    0.0    0.00    0.00     112         CmdCommandAliasFree [257]
                0.00    0.00     112/269         CmdFreeArgv [242]
-----------------------------------------------
                0.00    0.00       1/23          If_ManStart [110]
                0.00    0.00       2/23          Abc_NtkAlloc [108]
                0.00    0.00      20/23          Mem_StepStart [315]
[258]    0.0    0.00    0.00      23         Mem_FixedStart [258]
-----------------------------------------------
                0.00    0.00       1/23          If_ManStop [427]
                0.00    0.00       2/23          Abc_NtkDelete [296]
                0.00    0.00      20/23          Mem_StepStop [316]
[259]    0.0    0.00    0.00      23         Mem_FixedStop [259]
-----------------------------------------------
                0.00    0.00       2/22          cuddInitCache [81]
                0.00    0.00       4/22          cuddInitTable [321]
                0.00    0.00      16/22          cuddResizeTableZdd [467]
[260]    0.0    0.00    0.00      22         cuddComputeFloorLog2 [260]
-----------------------------------------------
                0.00    0.00       1/19          Abc_CommandBdd [82]
                0.00    0.00       1/19          Abc_CommandSop [328]
                0.00    0.00       1/19          Abc_CommandFxch [5]
                0.00    0.00       1/19          Abc_CommandRenode <cycle 1> [327]
                0.00    0.00      15/19          Cmd_CommandHandleSpecial [263]
[261]    0.0    0.00    0.00      19         Abc_FrameReadNtk [261]
-----------------------------------------------
                0.00    0.00       1/15          Abc_RealMain [2]
                0.00    0.00       2/15          Abc_Print [368]
                0.00    0.00      12/15          Abc_Print [278]
[262]    0.0    0.00    0.00      15         Abc_FrameIsBridgeMode [262]
-----------------------------------------------
                0.00    0.00      15/15          Cmd_CommandExecute <cycle 1> [249]
[263]    0.0    0.00    0.00      15         Cmd_CommandHandleSpecial [263]
                0.00    0.00      15/19          Abc_FrameReadNtk [261]
-----------------------------------------------
                0.00    0.00      14/14          CmdCommandDispatch <cycle 1> [4]
[264]    0.0    0.00    0.00      14         CmdCommandSetVariable [264]
                0.00    0.00      28/1729        Extra_UtilStrsav [213]
                0.00    0.00      14/133         Extra_UtilGetoptReset [253]
                0.00    0.00      14/136         Extra_UtilGetopt [252]
                0.00    0.00      14/833         st__delete [221]
                0.00    0.00      14/833         st__insert [222]
-----------------------------------------------
                0.00    0.00       2/12          Abc_FrameDeallocate [333]
                0.00    0.00       5/12          Abc_End [329]
                0.00    0.00       5/12          Abc_FrameDeleteAllNetworks [334]
[265]    0.0    0.00    0.00      12         Gia_ManStopP [265]
-----------------------------------------------
                                   8             Extra_ProgressBarStart <cycle 1> [273]
                0.00   35.35       1/4           Abc_Stop [12]
                0.00   35.35       1/4           Abc_RealMain [2]
[266]    0.0    0.00    0.00      10         Abc_FrameGetGlobalFrame <cycle 1> [266]
                0.00    0.00       1/1           Abc_FrameAllocate [330]
                                   1             Abc_FrameInit <cycle 1> [56]
-----------------------------------------------
                0.00    0.00       1/9           Io_ReadFileType [432]
                0.00    0.00       8/9           IoCommandRead <cycle 1> [428]
[267]    0.0    0.00    0.00       9         Extra_FileNameExtension [267]
-----------------------------------------------
                0.00    0.00       1/9           Mtr_InitTree [448]
                0.00    0.00       8/9           Mtr_MakeGroup [276]
[268]    0.0    0.00    0.00       9         Mtr_AllocNode [268]
-----------------------------------------------
                0.00    0.00       9/9           Mtr_FreeTree [446]
[269]    0.0    0.00    0.00       9         Mtr_DeallocNode [269]
-----------------------------------------------
                0.00    0.00       4/9           st__add_direct [143]
                0.00    0.00       5/9           st__insert [222]
[270]    0.0    0.00    0.00       9         rehash [270]
                0.00    0.00     935/79653       st__strhash [132]
-----------------------------------------------
                0.00    0.00       8/8           Extra_ProgressBarStart <cycle 1> [273]
[271]    0.0    0.00    0.00       8         Abc_FrameShowProgress [271]
                0.00    0.00       8/76648       Abc_FrameIsFlagEnabled [134]
-----------------------------------------------
                0.00    0.00       8/8           Abc_NtkAigToBdd [83]
[272]    0.0    0.00    0.00       8         Cudd_bddIthVar [272]
-----------------------------------------------
                                   1             Abc_NtkToIf <cycle 1> [96]
                                   1             Abc_NtkIf <cycle 1> [62]
                                   1             Io_ReadAiger <cycle 1> [71]
                                   5             If_ManPerformMappingRound <cycle 1> [16]
[273]    0.0    0.00    0.00       8         Extra_ProgressBarStart <cycle 1> [273]
                0.00    0.00       8/8           Abc_FrameShowProgress [271]
                                   8             Abc_FrameGetGlobalFrame <cycle 1> [266]
-----------------------------------------------
                0.00    0.00       1/8           Abc_NtkToIf <cycle 1> [96]
                0.00    0.00       1/8           Abc_NtkIf <cycle 1> [62]
                0.00    0.00       1/8           Io_ReadAiger <cycle 1> [71]
                0.00    0.00       5/8           If_ManPerformMappingRound <cycle 1> [16]
[274]    0.0    0.00    0.00       8         Extra_ProgressBarStop [274]
-----------------------------------------------
                0.00    0.00       8/8           Hop_IthVar [147]
[275]    0.0    0.00    0.00       8         Hop_ObjCreatePi [275]
                0.00    0.00       8/341         Hop_ManFetchMemory [237]
-----------------------------------------------
                0.00    0.00       8/8           addMultiplicityGroups [464]
[276]    0.0    0.00    0.00       8         Mtr_MakeGroup [276]
                0.00    0.00       8/9           Mtr_AllocNode [268]
-----------------------------------------------
                0.00    0.00       8/8           Cudd_Init [80]
[277]    0.0    0.00    0.00       8         cuddUniqueConst [277]
                0.00    0.00       8/1797        cuddAllocNode [212]
-----------------------------------------------
                0.00    0.00       6/6           Fxch_FastExtract [7]
[278]    0.0    0.00    0.00       6         Abc_Print [278]
                0.00    0.00      12/15          Abc_FrameIsBridgeMode [262]
-----------------------------------------------
                0.00    0.00       6/6           If_ManStart [110]
[279]    0.0    0.00    0.00       6         Vec_MemHashInsert [279]
                0.00    0.00       6/6           Vec_MemHashLookup [280]
-----------------------------------------------
                0.00    0.00       6/6           Vec_MemHashInsert [279]
[280]    0.0    0.00    0.00       6         Vec_MemHashLookup [280]
-----------------------------------------------
                0.00    0.00       1/5           Abc_NtkStartFrom [99]
                0.00    0.00       1/5           Abc_NtkToIf <cycle 1> [96]
                0.00    0.00       3/5           Abc_NtkDoCheck [288]
[281]    0.0    0.00    0.00       5         Abc_NtkCleanCopy [281]
-----------------------------------------------
                0.00    0.00       5/5           If_ManPerformMappingRound <cycle 1> [16]
[282]    0.0    0.00    0.00       5         If_ManComputeRequired [282]
                0.00    0.00   87085/87085       If_CutPropagateRequired [128]
                0.00    0.00       5/5           If_ManMarkMapping [284]
                0.00    0.00       5/5           If_ManDelayMax [283]
-----------------------------------------------
                0.00    0.00       5/5           If_ManComputeRequired [282]
[283]    0.0    0.00    0.00       5         If_ManDelayMax [283]
-----------------------------------------------
                0.00    0.00       5/5           If_ManComputeRequired [282]
[284]    0.0    0.00    0.00       5         If_ManMarkMapping [284]
                0.00    0.00    2335/2335        If_ManMarkMapping_rec [210]
-----------------------------------------------
                0.00    0.00       3/3           Abc_NtkDoCheck [288]
[285]    0.0    0.00    0.00       3         Abc_NtkCheckUniqueCiNames [285]
                0.00    0.00    2835/10788       Abc_ObjName [197]
-----------------------------------------------
                0.00    0.00       3/3           Abc_NtkDoCheck [288]
[286]    0.0    0.00    0.00       3         Abc_NtkCheckUniqueCioNames [286]
                0.00    0.00    1401/10788       Abc_ObjName [197]
                0.00    0.00    1401/1401        Nm_ManFindIdByNameTwoTypes [216]
-----------------------------------------------
                0.00    0.00       3/3           Abc_NtkDoCheck [288]
[287]    0.0    0.00    0.00       3         Abc_NtkCheckUniqueCoNames [287]
                0.00    0.00    1401/10788       Abc_ObjName [197]
-----------------------------------------------
